sgsv_by_taxon_id,full_scientific_name,species,species_epithet,infraspesific_epithet,genus,taxon_authority,vernacular_name,itis_tsn,accessions,seeds,seed_boxes,countries,continents,sgsv_taxon_id
1035397,Hordeum vulgare L. convar. deficiens  (Steud.) Mansf. var. macrolepis (A.Br.)  Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,8937
1035398,Hordeum vulgare L. convar. deficiens  (Steud.) Mansf. var. macrolepis (A.Br.)  Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,3,1500,1,1,1,8937
1035399,Hordeum vulgare L. convar. deficiens (Steud.) Mansf. var. macrolepis (A.Br.) Krn.,Hordeum vulgare,vulgare,convar. deficiens var. macrolepis,Hordeum,(A.Br.) KÂrn.,common barley,,2,1000,2,2,1,2125
1035400,Hordeum vulgare L. convar. deficiens  (Steud.) Mansf. var. nudideficiens Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,1,1,1,10574
1035401,Hordeum vulgare L. convar. deficiens  (Steud.) Mansf. var. steudelii Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,3,1500,2,1,1,8938
1035402,Hordeum vulgare L. convar. deficiens  (Steud.) Mansf. var. steudelii Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,18,9000,3,1,1,8938
1035403,Hordeum vulgare L. convar. deficiens (Steud.) Mansf. var. steudelii Krn.,Hordeum vulgare,vulgare,convar. deficiens var. steudelii,Hordeum,KÂrn.,common barley,,15,7500,5,2,1,2126
1035404,Hordeum vulgare L. convar. deficiens  (Steud.) Mansf. var. subdecussatum Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,0,0,10621
1035405,Hordeum vulgare L. convar. deficiens  (Steud.) Mansf. var. triceros Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,10544
1035406,Hordeum vulgare L. convar. deficiens  (Steud.) Mansf. var. tridax Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,9465
1035407,Hordeum vulgare L. convar. distichon (L.)  Alef.,Hordeum vulgare,vulgare,,Hordeum,,,,30,15000,4,2,1,7027
1035408,Hordeum vulgare L. convar. distichon (L.)  Alef.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,1,2,2,7027
1035409,Hordeum vulgare L. convar. distichon (L.) Alef.,Hordeum vulgare,vulgare,convar. distichon,Hordeum,(L.) Alef.,common barley,,35,16000,5,10,4,5365
1035410,Hordeum vulgare L. convar. distichon (L.) Alef.s.l. var. brunneinudum (Vavilov & Orlov) Mansf.,Hordeum vulgare,vulgare,convar. distichon var. brunneinudum,Hordeum,(Vavilov & Orlov) Mansf.,common barley,,2,1000,2,1,1,2146
1035411,Hordeum vulgare L. convar. distichon (L.)  Alef. var. angustispicatum Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,2,1,1,10402
1035412,Hordeum vulgare L. convar. distichon (L.)  Alef. var. angustissimum (Körn.) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,9466
1035635,"Hordeum vulgare, Medicum Koern.","Hordeum vulgare,","vulgare,",,Hordeum,,,,7,3500,1,5,3,7986
1035413,Hordeum vulgare L. convar. distichon (L.) Alef. var. braunii Krn.,Hordeum vulgare,vulgare,convar. distichon var. braunii,Hordeum,KÂrn.,common barley,,1,500,1,1,1,2127
1035414,Hordeum vulgare L. convar. distichon (L.)  Alef. var. breve Alef.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,2,2,2,7028
1035415,Hordeum vulgare L. convar. distichon (L.)  Alef. var. breve Alef.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,2,2,2,7028
1035416,Hordeum vulgare L. convar. distichon (L.) Alef. var. breve Alef.,Hordeum vulgare,vulgare,convar. distichon var. breve,Hordeum,Alef.,common barley,,5,2000,3,2,1,2128
1035417,Hordeum vulgare L. convar. distichon (L.)  Alef. var. contractum Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,10528
1035418,Hordeum vulgare L. convar. distichon (L.)  Alef. var. djimmaicum (Orlov) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,10448
1035811,Hypericum prolificum,Hypericum prolificum,prolificum,,Hypericum,L,shrubby St. Johnswort,21455,3,1200,2,1,1,9879
1035419,Hordeum vulgare L. convar. distichon (L.) Alef. var. dubium (Krn.) Mansf.,Hordeum vulgare,vulgare,convar. distichon var. dubium,Hordeum,(KÂrn.) Mansf.,common barley,,1,500,1,1,1,2130
1035420,Hordeum vulgare L. convar. distichon (L.)  Alef. var. duplialbum Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,3,1500,2,1,1,10582
1035457,Hordeum vulgare L. convar. distichon (L.)  Alef. var. nutans (Rode) Alef.,Hordeum vulgare,vulgare,,Hordeum,,,,221,110500,8,37,5,7034
1035421,Hordeum vulgare L. convar. distichon (L.) Alef. var. duplialbum Krn.,Hordeum vulgare,vulgare,convar. distichon var. duplialbum,Hordeum,KÂrn.,common barley,,3,1000,2,1,1,2131
1035422,Hordeum vulgare L. convar. distichon (L.)  Alef. var. dupliatrum Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,4,2000,2,1,1,10500
1035423,Hordeum vulgare L. convar. distichon (L.)  Alef. var. erectum (Rode) Alef.,Hordeum vulgare,vulgare,,Hordeum,,,,15,7500,5,9,1,7029
1035424,Hordeum vulgare L. convar. distichon (L.)  Alef. var. erectum (Rode) Alef.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,2,1,1,7029
1035425,Hordeum vulgare L. convar. distichon (L.) Alef. var. erectum (Rode) Alef.,Hordeum vulgare,vulgare,convar. distichon var. erectum,Hordeum,(Rode) Alef.,common barley,,21,7500,5,11,3,2132
1035464,Hordeum vulgare L. convar. distichon (L.)  Alef. var. subnutans (Orlov) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,10477
1035426,Hordeum vulgare L. convar. distichon (L.) Alef. var. freislebenii Mansf.,Hordeum vulgare,vulgare,convar. distichon var. freislebenii,Hordeum,Mansf.,common barley,,2,1000,1,2,2,2133
1035427,Hordeum vulgare L. convar. distichon (L.) Alef. var. glabrierectum (Vavilov) Mansf.,Hordeum vulgare,vulgare,convar. distichon var. glabrierectum,Hordeum,(Vavilov) Mansf.,common barley,,1,500,1,1,1,2134
1035428,Hordeum vulgare L. convar. distichon (L.)  Alef. var. griseinudum (Vavilov & Orlov)  Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,3,1500,1,2,2,8748
1035429,Hordeum vulgare L. convar. distichon (L.)  Alef. var. griseinudum (Vavilov & Orlov)  Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,1,1,1,8748
1035430,Hordeum vulgare L. convar. distichon (L.) Alef. var. gymnocrithum Krn.,Hordeum vulgare,vulgare,convar. distichon var. gymnocrithum,Hordeum,KÂrn.,common barley,,2,1000,1,2,1,2135
1035431,Hordeum vulgare L. convar. distichon (L.)  Alef. var. heterolepis Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,9467
1035432,Hordeum vulgare L. convar. distichon (L.)  Alef. var. hypianthinum Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,1,2,2,10572
1035433,Hordeum vulgare L. convar. distichon (L.) Alef. var. hypianthinum Krn.,Hordeum vulgare,vulgare,convar. distichon var. hypianthinum,Hordeum,KÂrn.,common barley,,2,1000,2,2,2,2136
1035434,Hordeum vulgare L. convar. distichon (L.)  Alef. var. ianthinum Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,0,10584
1035435,Hordeum vulgare L. convar. distichon (L.)  Alef. var. inerme Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,7030
1035436,Hordeum vulgare L. convar. distichon (L.)  Alef. var. inerme Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,7030
1035437,Hordeum vulgare L. convar. distichon (L.) Alef. var. inerme Krn.,Hordeum vulgare,vulgare,convar. distichon var. inerme,Hordeum,KÂrn.,common barley,,2,500,2,2,2,2137
1035438,Hordeum vulgare L. convar. distichon (L.)  Alef. var. medicum Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,12,6000,5,8,3,7031
1035439,Hordeum vulgare L. convar. distichon (L.)  Alef. var. medicum Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,2,2,2,7031
1035440,Hordeum vulgare L. convar. distichon (L.) Alef. var. medicum Krn.,Hordeum vulgare,vulgare,convar. distichon var. medicum,Hordeum,KÂrn.,common barley,,14,7000,4,7,4,2138
1035441,Hordeum vulgare L. convar. distichon (L.)  Alef. var. melanocrithum Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,0,0,10522
1035442,Hordeum vulgare L. convar. distichon (L.)  Alef. var. neogenes Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,2,1,1,10353
1035443,Hordeum vulgare L. convar. distichon (L.) Alef. var. neogenes Krn.,Hordeum vulgare,vulgare,convar. distichon var. neogenes,Hordeum,KÂrn.,common barley,,1,500,1,1,1,2139
1035444,Hordeum vulgare L. convar. distichon (L.)  Alef. var. nigrescens Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,3,1500,2,2,2,8939
1035445,Hordeum vulgare L. convar. distichon (L.)  Alef. var. nigrescens Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,3,1500,3,2,2,8939
1035446,Hordeum vulgare L. convar. distichon (L.) Alef. var. nigrescens Krn.,Hordeum vulgare,vulgare,convar. distichon var. nigrescens,Hordeum,KÂrn.,common barley,,5,1500,5,3,1,2140
1035447,Hordeum vulgare L. convar. distichon (L.)  Alef. var. nigricans Sér.,Hordeum vulgare,vulgare,,Hordeum,,,,3,1500,2,2,2,7032
1035448,Hordeum vulgare L. convar. distichon (L.)  Alef. var. nigricans Sér.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,2,2,2,7032
1035449,Hordeum vulgare L. convar. distichon (L.) Alef. var. nigricans Sr.,Hordeum vulgare,vulgare,convar. distichon var. nigricans,Hordeum,SÂr.,common barley,,11,5000,4,5,2,2141
1035450,Hordeum vulgare L. convar. distichon (L.)  Alef. var. nigrinudum (Vavilov) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,7033
1035451,Hordeum vulgare L. convar. distichon (L.)  Alef. var. nigrinudum (Vavilov) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,2,1,1,7033
1035452,Hordeum vulgare L. convar. distichon (L.) Alef. var. nigrinudum (Vavilov) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,1,,1,1,1,5438
1035453,Hordeum vulgare L. convar. distichon (L.)  Alef. var. nudifurcatum (Regel) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,2,2,1,10428
1035454,Hordeum vulgare L. convar. distichon (L.)  Alef. var. nudum (L.) Alef.,Hordeum vulgare,vulgare,,Hordeum,,,,7,3500,4,3,3,8749
1035455,Hordeum vulgare L. convar. distichon (L.)  Alef. var. nudum (L.) Alef.,Hordeum vulgare,vulgare,,Hordeum,,,,6,3000,3,4,2,8749
1035456,Hordeum vulgare L. convar. distichon (L.) Alef. var. nudum (L.) Alef.,Hordeum vulgare,vulgare,convar. distichon var. nudum,Hordeum,(L.) Alef.,common barley,,5,2500,4,4,3,2142
1035458,Hordeum vulgare L. convar. distichon (L.)  Alef. var. nutans (Rode) Alef.,Hordeum vulgare,vulgare,,Hordeum,,,,87,43500,3,23,3,7034
1035459,Hordeum vulgare L. convar. distichon (L.) Alef. var. nutans (Rode) Alef.,Hordeum vulgare,vulgare,convar. distichon var. nutans,Hordeum,(Rode) Alef.,common barley,,238,90500,8,39,5,2143
1035460,Hordeum vulgare L. convar. distichon (L.)  Alef. var. persicum Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,3,1500,3,3,1,7035
1035461,Hordeum vulgare L. convar. distichon (L.)  Alef. var. persicum Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,7035
1035462,Hordeum vulgare L. convar. distichon (L.) Alef. var. persicum Krn.,Hordeum vulgare,vulgare,convar. distichon var. persicum,Hordeum,KÂrn.,common barley,,4,2000,2,3,1,2144
1035463,Hordeum vulgare L. convar. distichon (L.)  Alef. var. subnudum (Orlov) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,7,3500,3,2,2,10613
1035465,Hordeum vulgare L. convar. distichon (L.) Alef. var. subnutans (Orlov) Mansf.,Hordeum vulgare,vulgare,convar. distichon var. subnutans,Hordeum,(Orlov) Mansf.,common barley,,1,500,1,1,1,2145
1035466,Hordeum vulgare L. convar. distichon (L.)  Alef. var. virideinerme Giess.et al.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,10462
1035467,Hordeum vulgare L. convar. distichon (L.)  Alef. var. viride (Vavilov & Orlov) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,1,1,1,8750
1035468,Hordeum vulgare L. convar. distichon (L.)  Alef. var. viride (Vavilov & Orlov) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,1,2,2,8750
1035469,Hordeum vulgare L. convar. distichon var. nutans (Rode.) Alef.,Hordeum vulgare,vulgare,,Hordeum,,,,4,4000,1,1,1,9315
1035470,Hordeum vulgare L. convar. hexastichon var. pallidum,Hordeum vulgare,vulgare,,Hordeum,,,,4,4000,1,1,1,9316
1035471,Hordeum vulgare L. convar. intermedium  (Körn.) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,10600
1035472,Hordeum vulgare L. convar. intermedium  (Körn.) Mansf. var. atratum (Vavilov &  Orlov) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,9468
1035473,Hordeum vulgare L. convar. intermedium  (Körn.) Mansf. var. atterbergii Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,2,2,2,7036
1035474,Hordeum vulgare L. convar. intermedium  (Körn.) Mansf. var. atterbergii Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,7,3500,2,1,1,7036
1035475,Hordeum vulgare L. convar. intermedium  (Körn.) Mansf. var. cornutum Schrad.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,7037
1035613,Hordeum vulgare L nutans,Hordeum vulgare,vulgare,,Hordeum,,,,1,1300,1,1,1,8168
1035476,Hordeum vulgare L. convar. intermedium  (Körn.) Mansf. var. gymnanomalum Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,7038
1035477,Hordeum vulgare L. convar. intermedium  (Körn.) Mansf. var. harlani (Vavilov & Orlov)  Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,7,3500,3,3,2,7039
1035478,Hordeum vulgare L. convar. intermedium  (Körn.) Mansf. var. harlani (Vavilov & Orlov)  Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,3,1500,2,3,1,7039
1035479,Hordeum vulgare L. convar. intermedium  (Körn.) Mansf. var. haxtoni Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,10386
1035480,Hordeum vulgare L. convar. intermedium  (Körn.) Mansf. var. japonicum (Vavilov &  Orlov) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,3,1500,3,3,2,7040
1035481,Hordeum vulgare L. convar. intermedium  (Körn.) Mansf. var. japonicum (Vavilov &  Orlov) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,7040
1035482,Hordeum vulgare L. convar. intermedium (Krn.) Mansf.,Hordeum vulgare,vulgare,convar. intermedium,Hordeum,(KÂrn.) Mansf.,common barley,,9,3500,3,4,2,2147
1035483,Hordeum vulgare L. convar. intermedium (Krn.) Mansf. var. atterbergii Krn.,Hordeum vulgare,vulgare,convar. intermedium var. atterbergii,Hordeum,KÂrn.,common barley,,3,1500,2,1,1,2148
1035484,Hordeum vulgare L. convar. intermedium (Krn.) Mansf. var. cornutum Schrad.,Hordeum vulgare,vulgare,convar. intermedium var. cornutum,Hordeum,Schrad.,common barley,,1,500,1,1,1,2149
1035485,Hordeum vulgare L. convar. intermedium (Krn.) Mansf. var. gymnanomalum Krn.,Hordeum vulgare,vulgare,convar. intermedium var. gymnanomalum,Hordeum,KÂrn.,common barley,,1,500,1,1,1,2150
1035486,Hordeum vulgare L. convar. intermedium (Krn.) Mansf. var. harlani (Vavilov & Orlov) Mansf.,Hordeum vulgare,vulgare,convar. intermedium var. harlani,Hordeum,(Vavilov & Orlov) Mansf.,common barley,,8,3500,3,3,2,2151
1035487,Hordeum vulgare L. convar. intermedium (Krn.) Mansf. var. japonicum (Vavilov & Orlov) Mansf.,Hordeum vulgare,vulgare,convar. intermedium var. japonicum,Hordeum,(Vavilov & Orlov) Mansf.,common barley,,4,500,3,2,2,2152
1035488,Hordeum vulgare L. convar. intermedium (Krn.) Mansf. var. mortoni (Krn.) Mansf.,Hordeum vulgare,vulgare,convar. intermedium var. mortoni,Hordeum,(KÂrn.) Mansf.,common barley,,1,500,1,1,1,2153
1035489,Hordeum vulgare L. convar. intermedium (Krn.) Mansf. var. nudihaxtoni (Krn.) Mansf.,Hordeum vulgare,vulgare,convar. intermedium var. nudihaxtoni,Hordeum,(KÂrn.) Mansf.,common barley,,3,1000,2,1,1,2154
1035490,Hordeum vulgare L. convar. intermedium (Krn.) Mansf. var. nudinipponicum (Vavilov & Orlov) Mansf.,Hordeum vulgare,vulgare,convar. intermedium var. nudinipponicum,Hordeum,(Vavilov & Orlov) Mansf.,common barley,,1,500,1,1,1,2155
1035491,Hordeum vulgare L. convar. intermedium (Krn.) Mansf. var. sikangense A.E.berg,Hordeum vulgare,vulgare,,Hordeum,,,,1,,1,1,1,5439
1035492,Hordeum vulgare L. convar. labile  (Schiem.) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,4,2000,2,1,1,10587
1035493,Hordeum vulgare L. convar. labile  (Schiem.) Mansf. var.  coerulescens-deficiens,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,7041
1035494,Hordeum vulgare L. convar. labile (Schiem.) Mansf. var. coerulescens-deficiens,Hordeum vulgare,vulgare,convar. labile var. coerulescens-deficiens,Hordeum,,common barley,,1,500,1,1,1,2156
1035495,Hordeum vulgare L. convar. labile  (Schiem.) Mansf. var. deficiens-hybernum,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,1,1,1,9469
1035496,Hordeum vulgare L. convar. labile  (Schiem.) Mansf. var. deficiens-hybernum,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,2,1,1,9469
1035497,Hordeum vulgare L. convar. labile (Schiem.) Mansf. var. deficiens-hybernum,Hordeum vulgare,vulgare,convar. labile var. deficiens-hybernum,Hordeum,,common barley,,4,1500,2,1,1,2157
1035498,Hordeum vulgare L. convar. labile  (Schiem.) Mansf. var. hybernum-deficiens,Hordeum vulgare,vulgare,,Hordeum,,,,12,6000,2,1,1,10563
1035499,Hordeum vulgare L. convar. labile (Schiem.) Mansf. var. hybernum-deficiens,Hordeum vulgare,vulgare,convar. labile var. hybernum-deficiens,Hordeum,,common barley,,16,7000,4,2,1,2158
1035500,Hordeum vulgare L. convar. labile  (Schiem.) Mansf. var. nigripallidum-steudelii,Hordeum vulgare,vulgare,,Hordeum,,,,3,1500,2,1,1,10425
1035501,Hordeum vulgare L. convar. labile (Schiem.) Mansf. var. nigripallidum-steudelii,Hordeum vulgare,vulgare,convar. labile var. nigripallidum-steudelii,Hordeum,,common barley,,1,500,1,1,1,2159
1035502,Hordeum vulgare L. convar. labile  (Schiem.) Mansf. var.  steudelii-coerulescens,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,10594
1035503,Hordeum vulgare L. convar. labile  (Schiem.) Mansf. var. steudelii-nigrum,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,9470
1035504,Hordeum vulgare L. convar. labile  (Schiem.) Mansf. var.  subviolaceum-deficiens,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,8751
1035505,Hordeum vulgare L. convar. labile (Schiem.) Mansf. var. subviolaceum-deficiens,Hordeum vulgare,vulgare,convar. labile var. subviolaceum-deficiens,Hordeum,,common barley,,1,500,1,1,1,2160
1035507,Hordeum vulgare L. convar. vulgare,Hordeum vulgare,vulgare,convar. vulgare,Hordeum,,common barley,,8,4000,3,6,4,2161
1035508,Hordeum vulgare L. convar. vulgare var.  acachicum Giess.et al.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,10597
1035509,Hordeum vulgare L. convar. vulgare var.  addis-abebae (Vavilov & Orlov) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,10430
1035510,Hordeum vulgare L. convar. vulgare var. adis-abebae (Vavilov & Orlov) Mansf.,Hordeum vulgare,vulgare,convar. vulgare var. adis-abebae,Hordeum,(Vavilov & Orlov) Mansf.,common barley,,2,1000,1,2,2,2162
1035511,Hordeum vulgare L. convar. vulgare var. ankoberense (Vavilov & Orlov) Mansf.,Hordeum vulgare,vulgare,convar. vulgare var. ankoberense,Hordeum,(Vavilov & Orlov) Mansf.,common barley,,1,500,1,1,1,2163
1035512,Hordeum vulgare L. convar. vulgare var.  asiaticum (Vavilov) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,1,2,1,10566
1035513,Hordeum vulgare L. convar. vulgare var. asiaticum (Vavilov) Mansf.,Hordeum vulgare,vulgare,convar. vulgare var. asiaticum,Hordeum,(Vavilov) Mansf.,common barley,,2,1000,2,2,1,2165
1035514,Hordeum vulgare L. convar. vulgare var.  atrum Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,10410
1035515,Hordeum vulgare L. convar. vulgare var.  breviaristatum (Vavilov) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,9471
1035516,Hordeum vulgare L. convar. vulgare var. breviaristatum (Vavilov) Mansf.,Hordeum vulgare,vulgare,convar. vulgare var. breviaristatum,Hordeum,(Vavilov) Mansf.,common barley,,4,1000,2,2,1,2166
1035517,Hordeum vulgare L. convar. vulgare var.  brevisetum Regel ex Orlov,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,7042
1035518,Hordeum vulgare L. convar. vulgare var.  brevisetum Regel ex Orlov,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,7042
1035519,Hordeum vulgare L. convar. vulgare var. brevisetum Regel ex Orlov,Hordeum vulgare,vulgare,convar. vulgare var. brevisetum,Hordeum,Regel ex Orlov,common barley,,2,500,2,2,1,2167
1035520,Hordeum vulgare L. convar. vulgare var.  chinense (Vavilov & Orlov) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,9472
1035521,Hordeum vulgare L. convar. vulgare var.  coeleste L.,Hordeum vulgare,vulgare,,Hordeum,,,,8,4000,3,6,2,7043
1035522,Hordeum vulgare L. convar. vulgare var.  coeleste L.,Hordeum vulgare,vulgare,,Hordeum,,,,21,10500,4,7,4,7043
1035523,Hordeum vulgare L. convar. vulgare var. coeleste L.,Hordeum vulgare,vulgare,convar. vulgare var. coeleste,Hordeum,L.,common barley,,24,11000,8,7,3,2168
1035524,Hordeum vulgare L. convar. vulgare var.  coerulescens Sér.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,2,2,2,8940
1035525,Hordeum vulgare L. convar. vulgare var.  coerulescens Sér.,Hordeum vulgare,vulgare,,Hordeum,,,,9,4500,2,2,2,8940
1035526,Hordeum vulgare L. convar. vulgare var. coerulescens Sr.,Hordeum vulgare,vulgare,convar. vulgare var. coerulescens,Hordeum,SÂr.,common barley,,5,2500,1,1,1,2169
1035527,Hordeum vulgare L. convar. vulgare var.  compactum (Körn.) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,10615
1035528,Hordeum vulgare L. convar. vulgare var. compactum (Krn.) Mansf.,Hordeum vulgare,vulgare,convar. vulgare var. compactum,Hordeum,(KÂrn.) Mansf.,common barley,,1,500,1,1,0,2170
1035529,Hordeum vulgare L. convar. vulgare var.  densum Sér.,Hordeum vulgare,vulgare,,Hordeum,,,,20,10000,5,14,4,7044
1035530,Hordeum vulgare L. convar. vulgare var.  densum Sér.,Hordeum vulgare,vulgare,,Hordeum,,,,11,5500,4,8,4,7044
1035531,Hordeum vulgare L. convar. vulgare var. densum Sr.,Hordeum vulgare,vulgare,convar. vulgare var. densum,Hordeum,SÂr.,common barley,,18,6000,6,13,4,2171
1035532,Hordeum vulgare L. convar. vulgare var.  dundar-beyi Zhuk.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,7045
1035533,Hordeum vulgare L. convar. vulgare var. dundar-beyi Zhuk.,Hordeum vulgare,vulgare,convar. vulgare var. dundar-beyi,Hordeum,Zhuk.,common barley,,3,1500,2,3,1,2172
1035534,Hordeum vulgare L. convar. vulgare var. duplinigrum Krn.,Hordeum vulgare,vulgare,,Hordeum,,,,1,,1,1,1,5440
1035535,Hordeum vulgare L. convar. vulgare var.  glabriparallelum (Orlov) Mansf.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,10552
1035536,Hordeum vulgare L. convar. vulgare var.  gracilius Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,1,1,1,8941
1035537,Hordeum vulgare L. convar. vulgare var.  gracilius Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,1,1,1,8941
1035538,Hordeum vulgare L. convar. vulgare var. gracilius Krn.,Hordeum vulgare,vulgare,convar. vulgare var. gracilius,Hordeum,KÂrn.,common barley,,2,1000,1,2,2,2173
1035894,Ipomoea alba L.,Ipomoea alba,alba,,Ipomoea,L.,tropical white morningglory,30760,3,150,1,2,1,2297
1035539,Hordeum vulgare L. convar. vulgare var.  heuzei Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,1,500,1,1,1,10373
1035540,Hordeum vulgare L. convar. vulgare var.  himalayense (Rittig) Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,2,1000,2,2,2,7046
1035541,Hordeum vulgare L. convar. vulgare var.  himalayense (Rittig) Körn.,Hordeum vulgare,vulgare,,Hordeum,,,,6,3000,1,4,2,7046
